scope,direction,transport,source_id,destination_id,route_class,estimate,ci_low,ci_high
HTML,induction,aligned,layer_11.head_15,layer_09.head_13,later_to_earlier,-0.0036399017744485076,-0.0055861174068512895,-0.002199428946694753
HTML,induction,aligned,layer_11.head_15,layer_10.head_02,later_to_earlier,0.005628638336345467,0.00261940554406024,0.008798699405721023
HTML,induction,aligned,layer_11.head_15,layer_10.head_12,later_to_earlier,0.006581602382527861,0.00349599441019772,0.0099244798164934
HTML,induction,aligned,layer_11.head_15,layer_11.head_08,within_layer,0.00806334701891869,0.005355480768758837,0.011212062628443386
HTML,induction,aligned,layer_11.head_15,layer_11.head_09,within_layer,0.010213458223573717,0.0072726620356041985,0.013349489224559948
HTML,induction,aligned,layer_11.head_15,layer_11.head_14,within_layer,0.005970902184870474,0.003722120292117685,0.008190298753256334
HTML,induction,aligned,layer_11.head_15,layer_11.head_15,identity,0.01740779248852061,0.013111389024473823,0.021881940903916312
HTML,induction,aligned,layer_11.head_15,layer_12.head_02,earlier_to_later,0.0031115078969645906,0.0021966742942611224,0.004188788015598979
HTML,induction,aligned,layer_11.head_15,layer_12.head_03,earlier_to_later,0.00740296866574005,0.005175731719990645,0.009944636907014892
HTML,induction,aligned,layer_11.head_15,layer_12.head_12,earlier_to_later,0.0060587090606628305,0.0042131921049453,0.008246215848732698
HTML,induction,aligned,layer_12.head_02,layer_09.head_04,later_to_earlier,0.0004898091825077846,5.533171885353723e-05,0.0010215079565812236
HTML,induction,aligned,layer_12.head_02,layer_09.head_11,later_to_earlier,8.405518518136348e-05,-0.00013389249947689112,0.00031939568212062706
HTML,induction,aligned,layer_12.head_02,layer_09.head_13,later_to_earlier,0.0010086853095031987,0.0005338538226007887,0.001609139919121935
HTML,induction,aligned,layer_12.head_02,layer_10.head_02,later_to_earlier,0.0030380901976233186,0.0019364189461351586,0.00433754226247852
HTML,induction,aligned,layer_12.head_02,layer_10.head_12,later_to_earlier,0.0014849306874943175,0.0009911822645622718,0.0020143593674162084
HTML,induction,aligned,layer_12.head_02,layer_11.head_08,later_to_earlier,0.006419200353725552,0.004359172171474239,0.008749136188289272
HTML,induction,aligned,layer_12.head_02,layer_11.head_09,later_to_earlier,0.004876332019534089,0.0034058118914790164,0.006534011065156437
HTML,induction,aligned,layer_12.head_02,layer_11.head_14,later_to_earlier,0.004677544363636861,0.0031862897107256486,0.00637747952090794
HTML,induction,aligned,layer_12.head_02,layer_11.head_15,later_to_earlier,0.001934319732542438,0.0010203399795026802,0.0031018337794759274
HTML,induction,aligned,layer_12.head_02,layer_12.head_02,identity,0.008001651909778843,0.005615078124165524,0.010787494564436612
HTML,induction,aligned,layer_12.head_02,layer_12.head_03,within_layer,0.0011809975733502375,0.0008568825241684236,0.0015977371928272456
HTML,induction,aligned,layer_12.head_02,layer_12.head_12,within_layer,0.0012692257928573667,0.0008265366385933097,0.001806408582404966
HTML,induction,aligned,layer_12.head_03,layer_09.head_04,later_to_earlier,0.00021565871998327715,-0.00015920605124291522,0.0006823380268216793
HTML,induction,aligned,layer_12.head_03,layer_09.head_11,later_to_earlier,0.0028779391831876056,0.001705567556532845,0.00422740399791528
HTML,induction,aligned,layer_12.head_03,layer_09.head_13,later_to_earlier,-0.00022435687036907094,-0.0005504251062672802,0.0001554793311855491
HTML,induction,aligned,layer_12.head_03,layer_10.head_02,later_to_earlier,0.0030876009700250037,0.001170662651517243,0.0051133858761370585
HTML,induction,aligned,layer_12.head_03,layer_10.head_12,later_to_earlier,0.0013308400963532847,0.00030523598099219687,0.0023871481898463656
HTML,induction,aligned,layer_12.head_03,layer_11.head_08,later_to_earlier,0.008807751698120146,0.00596840505312051,0.0120849516088839
HTML,induction,aligned,layer_12.head_03,layer_11.head_09,later_to_earlier,0.009758522448253036,0.007110156516939744,0.012687764684499827
HTML,induction,aligned,layer_12.head_03,layer_11.head_14,later_to_earlier,0.001650478364578151,0.000837684953885016,0.002498886804111957
HTML,induction,aligned,layer_12.head_03,layer_11.head_15,later_to_earlier,0.007265281620316619,0.004974119064351143,0.009860770935298049
HTML,induction,aligned,layer_12.head_03,layer_12.head_02,within_layer,-0.0005575935741008584,-0.0017804380577401333,0.0004074200542326313
HTML,induction,aligned,layer_12.head_03,layer_12.head_03,identity,0.019856971153188845,0.014652022869519063,0.02553172742888608
HTML,induction,aligned,layer_12.head_03,layer_12.head_12,within_layer,0.006890124102880771,0.004947592371627212,0.009047865364290539
HTML,induction,aligned,layer_12.head_12,layer_09.head_04,later_to_earlier,0.0018355059736806004,0.0010354479804739966,0.002850994717164382
HTML,induction,aligned,layer_12.head_12,layer_09.head_11,later_to_earlier,0.0014528508468544755,0.0007259135892675448,0.002316555842525539
HTML,induction,aligned,layer_12.head_12,layer_09.head_13,later_to_earlier,-0.0004303708595662423,-0.0006440263938668612,-0.00022342014862557295
HTML,induction,aligned,layer_12.head_12,layer_10.head_02,later_to_earlier,0.0029322117167493965,0.0018985763544849237,0.004165890140584921
HTML,induction,aligned,layer_12.head_12,layer_10.head_12,later_to_earlier,0.004895875441701506,0.0034029673725999208,0.006657233117301091
HTML,induction,aligned,layer_12.head_12,layer_11.head_08,later_to_earlier,0.007559564231842884,0.005131677219069214,0.01048188244617583
HTML,induction,aligned,layer_12.head_12,layer_11.head_09,later_to_earlier,0.010563104244854815,0.0073234943003755845,0.014475342606162003
HTML,induction,aligned,layer_12.head_12,layer_11.head_14,later_to_earlier,0.002601451128820864,0.0015530442464074857,0.004053755342625326
HTML,induction,aligned,layer_12.head_12,layer_11.head_15,later_to_earlier,0.0061127103181342875,0.003892735418958889,0.008974603270770065
HTML,induction,aligned,layer_12.head_12,layer_12.head_02,within_layer,0.000496654574914919,0.00024139288926399845,0.000744960738153919
HTML,induction,aligned,layer_12.head_12,layer_12.head_03,within_layer,0.007660819475517722,0.005217861233577389,0.010615111467619157
HTML,induction,aligned,layer_12.head_12,layer_12.head_12,identity,0.020975298177840378,0.014682925320422592,0.028536012375247242
HTML,rescue,raw,layer_09.head_04,layer_09.head_04,identity,0.012759053893986537,0.011063490618499847,0.014593263545141911
HTML,rescue,raw,layer_09.head_04,layer_09.head_11,within_layer,0.00332097632743973,0.002381438355897797,0.004322750182945604
HTML,rescue,raw,layer_09.head_04,layer_09.head_13,within_layer,-0.0004415811997034739,-0.0011381507620751856,0.00017953933525953014
HTML,rescue,raw,layer_09.head_04,layer_10.head_02,earlier_to_later,0.0021924620198214254,0.0015139816970144674,0.002830533166232932
HTML,rescue,raw,layer_09.head_04,layer_10.head_12,earlier_to_later,0.00012036144959028141,-0.0005224666204663785,0.0007760742396453372
HTML,rescue,raw,layer_09.head_04,layer_11.head_08,earlier_to_later,0.0002472349683064897,-0.000206413385402025,0.0007452003139172301
HTML,rescue,raw,layer_09.head_04,layer_11.head_09,earlier_to_later,-0.0037742700166391373,-0.00472421678197869,-0.0028564997184764547
HTML,rescue,raw,layer_09.head_04,layer_11.head_14,earlier_to_later,-0.002045402962660149,-0.0026851832174666886,-0.001382527571082551
HTML,rescue,raw,layer_09.head_04,layer_11.head_15,earlier_to_later,0.0029033756455301356,0.0022375910072765025,0.0034991954336553157
HTML,rescue,raw,layer_09.head_04,layer_12.head_02,earlier_to_later,-0.009186955269584157,-0.010754645091998576,-0.007783405334915764
HTML,rescue,raw,layer_09.head_04,layer_12.head_03,earlier_to_later,0.00487283573247623,0.003975481320378236,0.005692219756127669
HTML,rescue,raw,layer_09.head_04,layer_12.head_12,earlier_to_later,-0.00527569371324255,-0.006246695639401797,-0.004286075990721744
HTML,rescue,raw,layer_09.head_11,layer_09.head_04,within_layer,0.03812842157881302,0.03332177117074006,0.042841370398232215
HTML,rescue,raw,layer_09.head_11,layer_09.head_11,identity,0.05804406628724194,0.05159979165922983,0.06428095057332146
HTML,rescue,raw,layer_09.head_11,layer_09.head_13,within_layer,0.018834306467285917,0.015708621666637685,0.0217597368485192
HTML,rescue,raw,layer_09.head_11,layer_10.head_02,earlier_to_later,0.01385543352856376,0.010565814646992586,0.01729835565106572
HTML,rescue,raw,layer_09.head_11,layer_10.head_12,earlier_to_later,-0.015100508534591826,-0.017462719023155687,-0.012895401702833724
HTML,rescue,raw,layer_09.head_11,layer_11.head_08,earlier_to_later,-0.009913064685225315,-0.012996829252799939,-0.006711401424377721
HTML,rescue,raw,layer_09.head_11,layer_11.head_09,earlier_to_later,-0.018630845070662146,-0.023557661073711263,-0.014927957945104346
HTML,rescue,raw,layer_09.head_11,layer_11.head_14,earlier_to_later,0.022027628635770766,0.018854900712668102,0.02522594866091293
HTML,rescue,raw,layer_09.head_11,layer_11.head_15,earlier_to_later,0.01773880703704435,0.015769752736028025,0.02010991051544534
HTML,rescue,raw,layer_09.head_11,layer_12.head_02,earlier_to_later,0.03441558693888682,0.030525445084258362,0.03834369852944307
HTML,rescue,raw,layer_09.head_11,layer_12.head_03,earlier_to_later,0.02409398479049331,0.021107068003773218,0.02699575141113754
HTML,rescue,raw,layer_09.head_11,layer_12.head_12,earlier_to_later,0.042222811811624746,0.038802506671995696,0.04556928802589508
HTML,rescue,raw,layer_09.head_13,layer_09.head_04,within_layer,-0.0005468161213418183,-0.0018229497611141363,0.0008209815928829504
HTML,rescue,raw,layer_09.head_13,layer_09.head_11,within_layer,0.00734869036034655,0.005576794152840543,0.00929923660967607
HTML,rescue,raw,layer_09.head_13,layer_09.head_13,identity,0.04820569054729185,0.0426765218283178,0.0538526430447539
HTML,rescue,raw,layer_09.head_13,layer_10.head_02,earlier_to_later,0.004870972873792079,0.002556096439476148,0.007132571337276914
HTML,rescue,raw,layer_09.head_13,layer_10.head_12,earlier_to_later,-0.004617761173750692,-0.007658949808070091,-0.0011744793818802245
HTML,rescue,raw,layer_09.head_13,layer_11.head_08,earlier_to_later,-0.0038554493866713824,-0.00534852893914613,-0.0022075737597200295
HTML,rescue,raw,layer_09.head_13,layer_11.head_09,earlier_to_later,-0.007286436826488836,-0.009019196264245796,-0.005461383502982778
HTML,rescue,raw,layer_09.head_13,layer_11.head_14,earlier_to_later,0.0010419151876111027,-0.0012753037797317939,0.0034104876480629616
HTML,rescue,raw,layer_09.head_13,layer_11.head_15,earlier_to_later,0.011090916610294028,0.008467907345112213,0.013843860145312668
HTML,rescue,raw,layer_09.head_13,layer_12.head_02,earlier_to_later,0.03613048760308742,0.0319538826592518,0.04036125965420851
HTML,rescue,raw,layer_09.head_13,layer_12.head_03,earlier_to_later,-0.002005310376649983,-0.00490086126818044,0.0006965603163521813
HTML,rescue,raw,layer_09.head_13,layer_12.head_12,earlier_to_later,-0.0015657161300124082,-0.003069992089660796,-8.838865889049694e-05
HTML,rescue,raw,layer_10.head_02,layer_09.head_04,later_to_earlier,-0.0014604739935844273,-0.005982170406202621,0.0032862401847750713
HTML,rescue,raw,layer_10.head_02,layer_09.head_11,later_to_earlier,0.019677946249063983,0.016246673500812554,0.023606122317479078
HTML,rescue,raw,layer_10.head_02,layer_09.head_13,later_to_earlier,0.030609687284481157,0.02796356788434566,0.03327620140522039
HTML,rescue,raw,layer_10.head_02,layer_10.head_02,identity,0.1884789869807375,0.17323980101098652,0.20545511563856111
HTML,rescue,raw,layer_10.head_02,layer_10.head_12,within_layer,0.032771262789868624,0.029759280410534335,0.036275656323239445
HTML,rescue,raw,layer_10.head_02,layer_11.head_08,earlier_to_later,0.07496265563558423,0.07047001010180115,0.07963351804266297
HTML,rescue,raw,layer_10.head_02,layer_11.head_09,earlier_to_later,0.013983939032695751,0.00983661821850369,0.017815673611469716
HTML,rescue,raw,layer_10.head_02,layer_11.head_14,earlier_to_later,-0.00014119487614470917,-0.0023492488625592063,0.002311640955581825
HTML,rescue,raw,layer_10.head_02,layer_11.head_15,earlier_to_later,0.06521963632730216,0.05983759765889106,0.07129278932008484
HTML,rescue,raw,layer_10.head_02,layer_12.head_02,earlier_to_later,0.024195620975060957,0.02110356612619112,0.027515131792830386
HTML,rescue,raw,layer_10.head_02,layer_12.head_03,earlier_to_later,0.022785705341333437,0.018962300708457825,0.02642092901394228
HTML,rescue,raw,layer_10.head_02,layer_12.head_12,earlier_to_later,-0.0059000024471123486,-0.00914154720806199,-0.002273044027486865
HTML,rescue,raw,layer_10.head_12,layer_09.head_04,later_to_earlier,-0.005785479205295943,-0.006855721325967319,-0.00482468255493284
HTML,rescue,raw,layer_10.head_12,layer_09.head_11,later_to_earlier,0.0013566574995886236,0.0005148666363957552,0.00222803603858986
HTML,rescue,raw,layer_10.head_12,layer_09.head_13,later_to_earlier,0.0025952492956493075,0.001713603648228567,0.0035683184725066267
HTML,rescue,raw,layer_10.head_12,layer_10.head_02,within_layer,-0.0014187494221584796,-0.0025803943067867867,-0.0002761116387457813
HTML,rescue,raw,layer_10.head_12,layer_10.head_12,identity,0.02223469021242316,0.02052205676777424,0.024272776249262672
HTML,rescue,raw,layer_10.head_12,layer_11.head_08,earlier_to_later,-0.0005395248549351468,-0.0016598879745543483,0.0006467416404852874
HTML,rescue,raw,layer_10.head_12,layer_11.head_09,earlier_to_later,-0.0011553114792862834,-0.0023596453812541546,-7.597502585838752e-05
HTML,rescue,raw,layer_10.head_12,layer_11.head_14,earlier_to_later,-0.0017200650106224285,-0.00263336436296537,-0.0007848286871661459
HTML,rescue,raw,layer_10.head_12,layer_11.head_15,earlier_to_later,-0.005940210469756699,-0.007434088895915975,-0.004489080951110576
HTML,rescue,raw,layer_10.head_12,layer_12.head_02,earlier_to_later,0.007494414681425069,0.0061221404617662345,0.008962117049071
HTML,rescue,raw,layer_10.head_12,layer_12.head_03,earlier_to_later,0.0035204017707408273,0.001752597822363087,0.005262451562632045
HTML,rescue,raw,layer_10.head_12,layer_12.head_12,earlier_to_later,0.009448309581209326,0.007600393796815769,0.010961833297564635
HTML,rescue,raw,layer_11.head_08,layer_09.head_04,later_to_earlier,0.08462270774896213,0.07705778114388204,0.0922715270490296
HTML,rescue,raw,layer_11.head_08,layer_09.head_11,later_to_earlier,0.0836606992424914,0.07825070933928797,0.08941526866327108
HTML,rescue,raw,layer_11.head_08,layer_09.head_13,later_to_earlier,0.05305762503419107,0.047061134264362536,0.058860062392219074
HTML,rescue,raw,layer_11.head_08,layer_10.head_02,later_to_earlier,0.12213601223590229,0.11379567451810259,0.13171287634946058
HTML,rescue,raw,layer_11.head_08,layer_10.head_12,later_to_earlier,0.016187546459547678,0.010351914321559848,0.022401196384745553
HTML,rescue,raw,layer_11.head_08,layer_11.head_08,identity,0.4251763077061259,0.40870009453702644,0.4417659065303311
HTML,rescue,raw,layer_11.head_08,layer_11.head_09,within_layer,0.2119803705948556,0.19726384745785833,0.22761763915855773
HTML,rescue,raw,layer_11.head_08,layer_11.head_14,within_layer,0.08463471893074902,0.0787493124120133,0.09010727169343942
HTML,rescue,raw,layer_11.head_08,layer_11.head_15,within_layer,-0.009117261844653259,-0.01512777386001338,-0.003119331541932657
HTML,rescue,raw,layer_11.head_08,layer_12.head_02,earlier_to_later,0.023596509172517755,0.021435523881541185,0.025805184817491705
HTML,rescue,raw,layer_11.head_08,layer_12.head_03,earlier_to_later,0.04240101134381519,0.03906954542312819,0.046332128998152956
HTML,rescue,raw,layer_11.head_08,layer_12.head_12,earlier_to_later,0.10061473052344415,0.09403929751155352,0.10773541844712659
HTML,rescue,raw,layer_11.head_09,layer_09.head_04,later_to_earlier,0.08029867653385155,0.07250182828688048,0.08857402061156597
HTML,rescue,raw,layer_11.head_09,layer_09.head_11,later_to_earlier,0.0785621286148255,0.07330817729548338,0.0841007383814921
HTML,rescue,raw,layer_11.head_09,layer_09.head_13,later_to_earlier,0.048516815363745615,0.04300278810901297,0.05377088849506336
HTML,rescue,raw,layer_11.head_09,layer_10.head_02,later_to_earlier,0.11310257326020409,0.10604145210440195,0.12117063225548713
HTML,rescue,raw,layer_11.head_09,layer_10.head_12,later_to_earlier,0.010502440850632991,0.005689727992621,0.015883166788989236
HTML,rescue,raw,layer_11.head_09,layer_11.head_08,within_layer,0.3786320721043652,0.35883510233341465,0.39897120302475947
HTML,rescue,raw,layer_11.head_09,layer_11.head_09,identity,0.1905923258455731,0.17232237948364146,0.20979544821160045
HTML,rescue,raw,layer_11.head_09,layer_11.head_14,within_layer,0.08360629684271614,0.07737483924036506,0.08946726605929127
HTML,rescue,raw,layer_11.head_09,layer_11.head_15,within_layer,-0.012119364671569594,-0.019798554755849178,-0.004391099645115974
HTML,rescue,raw,layer_11.head_09,layer_12.head_02,earlier_to_later,0.019423867331308287,0.01740744215281527,0.021255533461591963
HTML,rescue,raw,layer_11.head_09,layer_12.head_03,earlier_to_later,0.04538622579115035,0.04196062242545362,0.04948172953109206
HTML,rescue,raw,layer_11.head_09,layer_12.head_12,earlier_to_later,0.09607401031639018,0.0898991318757463,0.1028353984624883
HTML,rescue,raw,layer_11.head_14,layer_09.head_04,later_to_earlier,0.00845255750360856,0.002462877324346615,0.013596318718034822
HTML,rescue,raw,layer_11.head_14,layer_09.head_11,later_to_earlier,0.017310130210084762,0.013439248410148147,0.021543300310458667
HTML,rescue,raw,layer_11.head_14,layer_09.head_13,later_to_earlier,-0.024703364681647213,-0.028146464494758106,-0.021476523323475376
HTML,rescue,raw,layer_11.head_14,layer_10.head_02,later_to_earlier,0.04264473703844247,0.03607853148633845,0.04961253752840662
HTML,rescue,raw,layer_11.head_14,layer_10.head_12,later_to_earlier,0.011593979361364108,0.008653068375747282,0.01469967555398966
HTML,rescue,raw,layer_11.head_14,layer_11.head_08,within_layer,-0.021763728946361832,-0.02532431078803891,-0.018401074475398054
HTML,rescue,raw,layer_11.head_14,layer_11.head_09,within_layer,-0.05279813358125005,-0.05859633239229388,-0.04741616419133786
HTML,rescue,raw,layer_11.head_14,layer_11.head_14,identity,0.14641292224579797,0.13654871601447952,0.15759826899354287
HTML,rescue,raw,layer_11.head_14,layer_11.head_15,within_layer,-0.015303428821992857,-0.02232616648924395,-0.009130106160848023
HTML,rescue,raw,layer_11.head_14,layer_12.head_02,earlier_to_later,0.04226643820159888,0.03894887160261797,0.04549889198824029
HTML,rescue,raw,layer_11.head_14,layer_12.head_03,earlier_to_later,0.01756288016358941,0.012659163422167647,0.022374359538909816
HTML,rescue,raw,layer_11.head_14,layer_12.head_12,earlier_to_later,0.028331569839136986,0.025670349287322855,0.031238027388829227
HTML,rescue,raw,layer_11.head_15,layer_09.head_04,later_to_earlier,0.010440271008335061,0.005336223064180373,0.015336647069639362
HTML,rescue,raw,layer_11.head_15,layer_09.head_11,later_to_earlier,0.014741869999507764,0.01153428870604873,0.01861079055700517
HTML,rescue,raw,layer_11.head_15,layer_09.head_13,later_to_earlier,-0.024579307816805104,-0.02825801009007476,-0.021258560973428254
HTML,rescue,raw,layer_11.head_15,layer_10.head_02,later_to_earlier,0.04090126436432331,0.03346691099331546,0.04842266838640535
HTML,rescue,raw,layer_11.head_15,layer_10.head_12,later_to_earlier,0.014011884798873865,0.010905154226192777,0.017150144467707656
HTML,rescue,raw,layer_11.head_15,layer_11.head_08,within_layer,-0.027877134770217082,-0.03158084998689319,-0.024585000506150295
HTML,rescue,raw,layer_11.head_15,layer_11.head_09,within_layer,-0.050624314577849404,-0.055912848058389614,-0.04560945839380075
HTML,rescue,raw,layer_11.head_15,layer_11.head_14,within_layer,0.13502815158248208,0.125765153990019,0.14507266321259332
HTML,rescue,raw,layer_11.head_15,layer_11.head_15,identity,-0.02328008292863907,-0.030248318531188048,-0.017430217704293757
HTML,rescue,raw,layer_11.head_15,layer_12.head_02,earlier_to_later,0.03896439348216539,0.036069235612918374,0.041890381993643325
HTML,rescue,raw,layer_11.head_15,layer_12.head_03,earlier_to_later,0.02856008098537877,0.02474962252568563,0.03257970173410726
HTML,rescue,raw,layer_11.head_15,layer_12.head_12,earlier_to_later,0.029330528169252225,0.02724645046394682,0.03130514973106319
HTML,rescue,raw,layer_12.head_02,layer_09.head_04,later_to_earlier,8.018372906240451e-05,-0.0021060672643102517,0.0022330783506510966
HTML,rescue,raw,layer_12.head_02,layer_09.head_11,later_to_earlier,0.0063245336559467884,0.004406671880340878,0.008125255196485246
HTML,rescue,raw,layer_12.head_02,layer_09.head_13,later_to_earlier,0.015977979907933485,0.013662948711951743,0.018747266572099148
HTML,rescue,raw,layer_12.head_02,layer_10.head_02,later_to_earlier,-0.014944243405854344,-0.018316546551874785,-0.011831096674883503
HTML,rescue,raw,layer_12.head_02,layer_10.head_12,later_to_earlier,0.0018850427193249767,-0.00234590824252969,0.0057137178759483175
HTML,rescue,raw,layer_12.head_02,layer_11.head_08,later_to_earlier,0.03003878242350091,0.02541481669401519,0.034560259050578954
HTML,rescue,raw,layer_12.head_02,layer_11.head_09,later_to_earlier,0.02507111405308428,0.022180443998474762,0.02800553966554678
HTML,rescue,raw,layer_12.head_02,layer_11.head_14,later_to_earlier,0.016260081068637442,0.01335100047221946,0.019612200777342898
HTML,rescue,raw,layer_12.head_02,layer_11.head_15,later_to_earlier,0.0007045386375858774,-0.00365759097800379,0.005137230372416497
HTML,rescue,raw,layer_12.head_02,layer_12.head_02,identity,0.05774393392427838,0.05121645845687774,0.06489298627163949
HTML,rescue,raw,layer_12.head_02,layer_12.head_03,within_layer,0.05088828352923885,0.04493934452098565,0.056656718990288
HTML,rescue,raw,layer_12.head_02,layer_12.head_12,within_layer,-0.019667809469624667,-0.02153213805953942,-0.017915628855329036
HTML,rescue,raw,layer_12.head_03,layer_09.head_04,later_to_earlier,0.018850539743968095,0.015821592828596503,0.021578808626418738
HTML,rescue,raw,layer_12.head_03,layer_09.head_11,later_to_earlier,0.018549872043613507,0.01515632639359236,0.022089205963484872
HTML,rescue,raw,layer_12.head_03,layer_09.head_13,later_to_earlier,0.035347506886657394,0.03165700536529144,0.03978781458012661
HTML,rescue,raw,layer_12.head_03,layer_10.head_02,later_to_earlier,-0.007930791131884754,-0.011914384025017256,-0.002838120619847072
HTML,rescue,raw,layer_12.head_03,layer_10.head_12,later_to_earlier,0.03682165579251889,0.033100361447339736,0.04080894450341321
HTML,rescue,raw,layer_12.head_03,layer_11.head_08,later_to_earlier,0.05160214223207719,0.04711972339576054,0.05578126242230954
HTML,rescue,raw,layer_12.head_03,layer_11.head_09,later_to_earlier,0.03139033618090066,0.027772043528738712,0.035194151228306284
HTML,rescue,raw,layer_12.head_03,layer_11.head_14,later_to_earlier,0.036221783551148,0.03147102809422635,0.04192095500282158
HTML,rescue,raw,layer_12.head_03,layer_11.head_15,later_to_earlier,0.017675208666398386,0.010105445685690299,0.026030909863084352
HTML,rescue,raw,layer_12.head_03,layer_12.head_02,within_layer,0.091824049017604,0.08569417473555992,0.09886676262792286
HTML,rescue,raw,layer_12.head_03,layer_12.head_03,identity,0.08679483560567197,0.0795810487226757,0.0941111753827363
HTML,rescue,raw,layer_12.head_03,layer_12.head_12,within_layer,-0.030455622666582815,-0.033941939763089075,-0.027136882662799726
HTML,rescue,raw,layer_12.head_12,layer_09.head_04,later_to_earlier,-0.02084153309206336,-0.02532928376883803,-0.016839355575048544
HTML,rescue,raw,layer_12.head_12,layer_09.head_11,later_to_earlier,0.009687589522462584,0.007546440125121292,0.01203264267416999
HTML,rescue,raw,layer_12.head_12,layer_09.head_13,later_to_earlier,0.006977876146271889,0.0027101298117869787,0.01107288268467234
HTML,rescue,raw,layer_12.head_12,layer_10.head_02,later_to_earlier,-0.02355891001780597,-0.029810199078663665,-0.017290796893688266
HTML,rescue,raw,layer_12.head_12,layer_10.head_12,later_to_earlier,0.03216508049348163,0.02674276415113862,0.03886108981811395
HTML,rescue,raw,layer_12.head_12,layer_11.head_08,later_to_earlier,-0.004182821909386603,-0.009431746397846013,0.0010312340434900282
HTML,rescue,raw,layer_12.head_12,layer_11.head_09,later_to_earlier,0.018643817262428617,0.014033913280184761,0.023372774077251104
HTML,rescue,raw,layer_12.head_12,layer_11.head_14,later_to_earlier,0.025366579890110933,0.022288730025293114,0.028462968044953674
HTML,rescue,raw,layer_12.head_12,layer_11.head_15,later_to_earlier,0.04541548320608438,0.0416378420190237,0.04937378290836695
HTML,rescue,raw,layer_12.head_12,layer_12.head_02,within_layer,-0.011147199184248554,-0.014312713254465585,-0.008145093820629811
HTML,rescue,raw,layer_12.head_12,layer_12.head_03,within_layer,-0.008776993606941714,-0.012300587841177811,-0.0056070440826326545
HTML,rescue,raw,layer_12.head_12,layer_12.head_12,identity,0.10104397587582709,0.0930777414928562,0.11006989957999355
HTML,rescue,rms,layer_09.head_04,layer_09.head_04,identity,0.012759053893986537,0.011063490618499847,0.014593263545141911
HTML,rescue,rms,layer_09.head_04,layer_09.head_11,within_layer,0.013724076739567416,0.010343272857615327,0.017473569000850384
HTML,rescue,rms,layer_09.head_04,layer_09.head_13,within_layer,-0.0005525879530510378,-0.0025876595352537996,0.001430021859573406
HTML,rescue,rms,layer_09.head_04,layer_10.head_02,earlier_to_later,0.011427863158856917,0.00876200610163029,0.014034989153798805
HTML,rescue,rms,layer_09.head_04,layer_10.head_12,earlier_to_later,0.0004571608164445846,-0.0006725602187373605,0.0015751131734076259
HTML,rescue,rms,layer_09.head_04,layer_11.head_08,earlier_to_later,0.005001108920381923,0.0031975490314522,0.006989060951129535
HTML,rescue,rms,layer_09.head_04,layer_11.head_09,earlier_to_later,-0.010177544443721025,-0.01329830645431909,-0.007145785159350214
HTML,rescue,rms,layer_09.head_04,layer_11.head_14,earlier_to_later,-0.004386035117246875,-0.0065026549801593565,-0.0021681274632651174
HTML,rescue,rms,layer_09.head_04,layer_11.head_15,earlier_to_later,0.01632580203039447,0.013467929283509057,0.019027976031810605
HTML,rescue,rms,layer_09.head_04,layer_12.head_02,earlier_to_later,-0.03307291603048756,-0.038725739774282175,-0.028083614553754844
HTML,rescue,rms,layer_09.head_04,layer_12.head_03,earlier_to_later,0.020376939599335227,0.016863057288528892,0.0236497216024096
HTML,rescue,rms,layer_09.head_04,layer_12.head_12,earlier_to_later,-0.01927858022648174,-0.02268177026399826,-0.0157861023632569
HTML,rescue,rms,layer_09.head_11,layer_09.head_04,within_layer,0.009579412409610464,0.008368464070962573,0.010761544397639038
HTML,rescue,rms,layer_09.head_11,layer_09.head_11,identity,0.05804406628724194,0.05159979165922983,0.06428095057332146
HTML,rescue,rms,layer_09.head_11,layer_09.head_13,within_layer,0.012709071274342622,0.010653816927411465,0.01479607047268359
HTML,rescue,rms,layer_09.head_11,layer_10.head_02,earlier_to_later,0.02185234965042519,0.018327082162471423,0.02590568297720505
HTML,rescue,rms,layer_09.head_11,layer_10.head_12,earlier_to_later,-0.006435183998686308,-0.007242637195895774,-0.00569112812933795
HTML,rescue,rms,layer_09.head_11,layer_11.head_08,earlier_to_later,-0.0005822522821205714,-0.006695795110864697,0.005801422927447726
HTML,rescue,rms,layer_09.head_11,layer_11.head_09,earlier_to_later,-0.016675984832024524,-0.025069282798595265,-0.010258432980221811
HTML,rescue,rms,layer_09.head_11,layer_11.head_14,earlier_to_later,0.03882538324432262,0.0349673021299566,0.04310362840388419
HTML,rescue,rms,layer_09.head_11,layer_11.head_15,earlier_to_later,0.02986450773687274,0.02692728886067998,0.033401285640837414
HTML,rescue,rms,layer_09.head_11,layer_12.head_02,earlier_to_later,0.027311273047192768,0.02430397512518388,0.03061907294356223
HTML,rescue,rms,layer_09.head_11,layer_12.head_03,earlier_to_later,0.036236591185398,0.031727119415885,0.0404889720124194
HTML,rescue,rms,layer_09.head_11,layer_12.head_12,earlier_to_later,0.0459157047729956,0.04291602411757351,0.04934377874178766
HTML,rescue,rms,layer_09.head_13,layer_09.head_04,within_layer,-0.000523845674097052,-0.0008883590490007865,-0.00014931862926093176
HTML,rescue,rms,layer_09.head_13,layer_09.head_11,within_layer,0.011140684229206773,0.008615142993368727,0.013852448426417793
HTML,rescue,rms,layer_09.head_13,layer_09.head_13,identity,0.04820569054729185,0.0426765218283178,0.0538526430447539
